id,หมวด,ประเภท,ประเภทย่อย,ชื่อสินค้า,จำนวนที่ต้องการใช้,หน่วยนับ,ราคาต่อหน่วย,คนที่ต้องการใช้(แผนก),จำนวนที่อนุมัติให้ใช้ได้ในปีงบนั้นๆ (โควต้า)
P230-000752,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,กิ๊บ ชนิดพลาสติก ขนาด 2*1.5 นิ้ว,4,อัน,20,กลุ่มงานบริหารทั่วไป,4
P230-000753,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,ขั้วแป้นเกลียว ชนิดกระเบื้อง,0,อัน,15,กลุ่มงานบริหารทั่วไป,0
P230-000754,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,สายไฟ แบบแข็ง ขนาด 2*1.5 ยาว 20 เมตร,6,ม้วน,280,กลุ่มงานบริหารทั่วไป,6
P230-000755,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,รางสายไฟ แบบ TD204,0,เส้น,90,กลุ่มงานบริหารทั่วไป,0
P230-000756,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,ฝาครอบ ชนิด PVC,0,ตัว,6,กลุ่มงานบริหารทั่วไป,0
P230-000757,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,กล่องโทรศัพท์,0,อัน,35,กลุ่มงานบริหารทั่วไป,0
P230-000758,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,คอนเรนเซอร์ ขนาด 40/450V,0,ตัว,250,กลุ่มงานบริหารทั่วไป,0
P230-000759,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,คอนเรนเซอร์ ขนาด 30/300V,0,ตัว,480,กลุ่มงานบริหารทั่วไป,0
P230-000760,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,ขาหนีบ สำหรับสปอตไลท์,0,อัน,65,กลุ่มงานบริหารทั่วไป,0
P230-000761,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,หลอดไฟ ชนิด LED ขนาด 25 W,0,อัน,135,กลุ่มงานบริหารทั่วไป,0
P230-000762,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,ลูกเสียบ ชนิดขาแบน แบบ 3 ตา,0,อัน,15,กลุ่มงานบริหารทั่วไป,0
P230-000763,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,สายไฟ แบบอ่อน ขนาด 2*1,0,เมตร,12,กลุ่มงานบริหารทั่วไป,0
P230-000764,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,ฟิวส์ ชนิดสั้น แบบหลอด ขนาด 10A,0,ถุง,20,กลุ่มงานบริหารทั่วไป,0
P230-000765,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ข้องอ ชนิด PVC แบบ 90 องศา ขนาด 1.5 นิ้ว,0,ตัว,35,กลุ่มงานบริหารทั่วไป,0
P230-000766,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,สามทาง ชนิด PVC แบบลด ขนาด 1.5 นิ้ว,0,ตัว,20,กลุ่มงานบริหารทั่วไป,0
P230-000767,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ข้องอ ชนิด PVC แบบ 45 องศา ขนาด 1 นิ้ว,0,ตัว,18,กลุ่มงานบริหารทั่วไป,0
P230-000768,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,กาว ชนิดประสาน สำหรับทาท่อ PVC ขนาด 100 กรัม,3,อัน,70,กลุ่มงานบริหารทั่วไป,3
P230-000769,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,บอลวาล์ว ชนิด PVC แบบสวม ขนาด 3/4 นิ้ว,2,อัน,47,กลุ่มงานบริหารทั่วไป,2
P230-000770,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ข้อต่อลด ชนิด PVC ขนาด 3*1 นิ้ว,2,อัน,132,กลุ่มงานบริหารทั่วไป,2
P230-000771,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ยกเลิก ข้อต่อตรง ชนิด PVC แบบเกลียวนอก ขนาด 1 นิ้ว,0,อัน,15,กลุ่มงานบริหารทั่วไป,0
P230-000772,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ขายึด ชนิดเหล็ก สำหรับซิงค์,0,อัน,40,กลุ่มงานบริหารทั่วไป,0
P230-000773,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,วอลฟุตตี้ ขนาด 1 กก.,2,กระป๋อง,121,กลุ่มงานบริหารทั่วไป,2
P230-000774,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,สกรู ชนิดไดวอ ขนาด 1 นิ้ว,0,กล่อง,95,กลุ่มงานบริหารทั่วไป,0
P230-000775,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,สีน้ำ สีขาว,0,กระป๋อง,95,กลุ่มงานบริหารทั่วไป,0
P230-000776,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ยงยิปซั่ม,0,ถุง,33,กลุ่มงานบริหารทั่วไป,0
P230-000777,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,ลูกบิด สำหรับประตูทั่วไป,7,ชุด,242,กลุ่มงานบริหารทั่วไป,7
