id,หน่วยงาน,เลขที่บันทึกข้อความ,วันที่ขออนุมัติ,ชื่อสินค้า,รหัส/ลำดับสินค้า,หมวด,ประเภท,ประเภทย่อย,จำนวนที่ขออนุมัติ,หน่วยนับ,ราคาต่อหน่วย,มูลค่าที่ขออนุมัติ,กรณีเกิน/นอกแผน (over supply),ผู้ขอความเห็นชอบ,ผู้เห็นชอบ
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ข้อต่อตรง ชนิด PVC ขนาด 1 นิ้ว,P230-000230,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,อัน,10,30,,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สามทาง ชนิด PVC แบบลด ขนาด 1 นิ้ว,P230-000721,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,2,อัน,18,36,จำนวน วงเงิน,,
A230680225006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ข้องอ ชนิด PVC แบบ 90 องศา ขนาด 1 นิ้ว,P230-000226,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,15,15,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,พัดลมดูดอากาศ ขนาด 8 นิ้ว,P230-001178,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,ตัว,"1,090.00","1,090.00",วงเงิน ราคา,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,หน้ากากปลั๊กไฟ แบบ 2 ช่อง,P230-000402,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,2,อัน,20,40,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,กล่องลอย ชนิดพลาสติก ขนาด 2*4 นิ้ว,P230-000209,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,4,อัน,15,60,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,หน้ากากปลั๊กไฟ แบบ 3 ช่อง,P230-000403,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,2,อัน,15,30,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ปลั๊กไฟ แบบกราวคู่,P230-000384,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,3,อัน,55,165,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สวิทช์ไฟ แบบฝัง,P230-000396,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,5,อัน,25,125,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,กิ๊บ ชนิดพลาสติก ขนาด 2*1.5 นิ้ว,P230-000752,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,2,อัน,20,40,จำนวน วงเงิน,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,รางสายไฟ แบบ TD205,P230-001126,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,3,เส้น,85,255,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,แป้นพลาสติก ขนาด 4*6 นิ้ว,P230-000386,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,20,20,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายไฟ แบบแข็ง ขนาด 2*1.5 ยาว 20 เมตร,P230-000754,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,ม้วน,640,640,วงเงิน ราคา,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,กล่องลอย ชนิดพลาสติก ขนาด 4*4 นิ้ว,P230-000363,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,18,18,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ฝาอุดปลั๊กไฟ ชนิดพลาสติก,P230-001135,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,10,10,,,
A230680225007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,หน้ากากปลั๊กไฟ แบบ 6 ช่อง,P230-000404,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,1,อัน,35,35,ราคา,,
A230680225008,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,กรรไกร ชนิดตัดต้นไม้ต่ำ สำหรับตัดแต่งกิ่ง,P230-000013,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,4,อัน,215,860,จำนวน วงเงิน,,
A230680225008,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ถุงมือ ชนิดผ้า,P230-000783,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,12,คู่,20,240,,,
A230680225008,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายเอ็น สำหรับเครื่องตัดหญ้า,P230-000005,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,2,ม้วน,790,"1,580.00",ราคา,,
A230680225008,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ใบมีด สำหรับเครื่องตัดหญ้า,P230-000015,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,2,อัน,420,840,จำนวน วงเงิน ราคา,,
A230680225008,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายสะพาย สำหรับเครื่องตัดหญ้า,P230-000018,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,2,อัน,390,780,ราคา,,
A230680225009,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับอ่างล้างหน้า ขนาด 1/2 นิ้ว,P230-000220,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,590,590,วงเงิน ราคา,,
A230680225009,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายน้ำดี ขนาด 20 นิ้ว,P230-000269,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,เส้น,80,80,จำนวน วงเงิน ราคา,,
A230680225009,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,สายฉีดชำระ แบบชุดเล็ก,P230-000267,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,195,195,ราคา,,
A230680225009,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับตู้คูลเลอร์ ขนาด 1/2 นิ้ว,P230-001094,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,390,390,,,
A230680225009,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,ก๊อกน้ำ ชนิดทองเหลือง สำหรับแก้วชน แบบเกลียวใน ขนาด 1/2 นิ้ว,P230-000815,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,1,อัน,95,95,,,
A230680225009,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,25/2/2568,เทป สำหรับพันเกลียว,P230-000245,วัสดุใช้ไป,วัสดุช่างและก่อสร้าง,วัสดุช่างและก่อสร้าง,3,ม้วน,25,75,วงเงิน ราคา,,
